account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,churn_label,ref_date,tenure_days,subs_count,mrr_mean,mrr_max,arr_mean,seats_mean,upgrades,downgrades,auto_renew_rate,trial_rate,latest_plan_tier,latest_billing_frequency,usage_events_30d,usage_count_sum_30d,usage_duration_sum_30d,errors_sum_30d,distinct_features_30d,beta_share_30d,usage_events_60d,usage_count_sum_60d,usage_duration_sum_60d,errors_sum_60d,distinct_features_60d,beta_share_60d,usage_events_90d,usage_count_sum_90d,usage_duration_sum_90d,errors_sum_90d,distinct_features_90d,beta_share_90d,tickets,urgent_rate,high_rate,res_time_mean,res_time_max,first_resp_mean,satisfaction_mean,satisfaction_missing,escalation_rate
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,0,1,2024-12-19,162,5.0,2553.0,3381.0,30636.0,69.0,1.0,1.0,1.0,0.0,Basic,annual,,,,,,,,,,,,,2.0,25.0,2965.0,2.0,2.0,0.0,7.0,0.14285714285714285,0.2857142857142857,30.714285714285715,59.0,105.57142857142857,3.5,0.42857142857142855,0.0
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,False,0,0,2024-12-29,363,11.0,8610.0,20895.0,103320.0,105.0,3.0,0.0,0.8181818181818182,0.2727272727272727,Enterprise,annual,5.0,49.0,14133.0,1.0,5.0,0.2,7.0,69.0,21924.0,5.0,7.0,0.14285714285714285,11.0,118.0,32665.0,9.0,8.0,0.09090909090909091,2.0,0.0,1.0,38.5,60.0,75.0,3.5,0.0,0.0
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,False,1,1,2024-12-29,601,16.0,1803.875,5572.0,21646.5,32.5625,2.0,1.0,0.8125,0.125,Basic,annual,8.0,61.0,15830.0,2.0,7.0,0.25,12.0,104.0,33029.0,2.0,11.0,0.25,15.0,146.0,38673.0,4.0,14.0,0.2,3.0,0.3333333333333333,0.0,40.333333333333336,55.0,67.66666666666667,4.0,0.6666666666666666,0.0
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,0,1,2024-08-11,138,10.0,1259.4,6567.0,15112.8,36.3,0.0,1.0,0.8,0.3,Basic,annual,4.0,41.0,9722.0,4.0,4.0,0.0,9.0,89.0,33075.0,4.0,8.0,0.0,14.0,139.0,54008.0,8.0,12.0,0.0,4.0,0.25,0.25,30.75,65.0,85.75,3.0,0.75,0.0
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,False,0,1,2024-12-14,5,2.0,1492.5,2985.0,17910.0,30.5,0.0,0.0,1.0,0.5,Enterprise,annual,2.0,18.0,1512.0,0.0,2.0,0.0,6.0,57.0,9435.0,1.0,5.0,0.0,7.0,65.0,10595.0,1.0,6.0,0.0,5.0,0.4,0.2,23.8,52.0,90.2,3.0,0.8,0.0
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,False,0,1,2024-04-09,380,4.0,252.5,398.0,3030.0,5.0,3.0,0.0,0.75,0.0,Enterprise,annual,3.0,34.0,7638.0,0.0,3.0,0.0,5.0,57.0,9637.0,1.0,5.0,0.0,6.0,68.0,14829.0,3.0,5.0,0.0,,,,,,,,,
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,False,0,1,2024-09-12,62,3.0,2467.6666666666665,6965.0,29612.0,15.666666666666666,1.0,0.0,1.0,0.0,Pro,monthly,,,,,,,1.0,10.0,260.0,0.0,1.0,0.0,2.0,18.0,1172.0,0.0,2.0,0.0,7.0,0.2857142857142857,0.14285714285714285,33.285714285714285,63.0,74.71428571428571,4.0,0.5714285714285714,0.0
A-5fe118,Company_374,Cybersecurity,US,2024-11-07,other,Enterprise,39,False,0,1,2024-12-16,39,4.0,5572.5,7761.0,66870.0,60.0,0.0,0.0,0.75,0.0,Enterprise,annual,,,,,,,3.0,32.0,7665.0,1.0,3.0,0.0,4.0,39.0,8449.0,1.0,4.0,0.0,1.0,1.0,0.0,19.0,19.0,26.0,4.0,0.0,0.0
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,True,0,1,2024-10-16,218,9.0,1115.888888888889,3184.0,13390.666666666666,18.77777777777778,2.0,0.0,0.8888888888888888,0.2222222222222222,Pro,annual,2.0,17.0,2690.0,0.0,2.0,0.0,9.0,107.0,20793.0,2.0,8.0,0.0,9.0,107.0,20793.0,2.0,8.0,0.0,5.0,0.4,0.4,45.8,64.0,96.6,4.0,0.4,0.0
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,False,0,1,2023-04-29,75,2.0,2288.5,2786.0,27462.0,11.5,0.0,0.0,1.0,0.0,Enterprise,annual,1.0,23.0,12696.0,0.0,1.0,0.0,3.0,44.0,17001.0,0.0,3.0,0.0,6.0,77.0,29322.0,6.0,5.0,0.0,,,,,,,,,
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,True,0,1,2024-12-07,52,8.0,1420.25,4776.0,17043.0,24.5,0.0,0.0,0.75,0.125,Pro,annual,1.0,6.0,1464.0,0.0,1.0,0.0,5.0,48.0,11498.0,4.0,5.0,0.0,8.0,72.0,15487.0,8.0,8.0,0.0,3.0,0.0,0.0,48.333333333333336,57.0,111.66666666666667,3.5,0.3333333333333333,0.0
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,True,0,1,2024-10-12,125,5.0,2264.2,4378.0,27170.4,35.8,1.0,1.0,0.8,0.0,Basic,annual,3.0,33.0,4788.0,2.0,3.0,0.0,4.0,44.0,4865.0,6.0,4.0,0.0,5.0,58.0,11865.0,7.0,5.0,0.2,4.0,0.5,0.25,24.25,47.0,119.5,4.0,0.5,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,0,1,2024-12-09,14,4.0,2270.25,7562.0,27243.0,21.25,0.0,1.0,0.5,0.25,Pro,monthly,2.0,18.0,7461.0,0.0,2.0,0.0,3.0,32.0,14811.0,0.0,3.0,0.0,6.0,63.0,22269.0,0.0,6.0,0.0,3.0,0.0,0.3333333333333333,39.0,57.0,128.33333333333334,3.0,0.6666666666666666,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,False,0,1,2024-11-26,35,5.0,1740.8,6766.0,20889.6,34.0,1.0,0.0,0.8,0.2,Basic,annual,2.0,17.0,4429.0,0.0,2.0,0.0,3.0,23.0,7135.0,0.0,2.0,0.0,3.0,23.0,7135.0,0.0,2.0,0.0,3.0,0.0,0.3333333333333333,26.333333333333332,62.0,56.666666666666664,5.0,0.6666666666666666,0.0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,0,1,2024-12-27,107,4.0,1215.25,3184.0,14583.0,19.75,0.0,0.0,1.0,0.0,Basic,monthly,,,,,,,1.0,11.0,5929.0,0.0,1.0,0.0,1.0,11.0,5929.0,0.0,1.0,0.0,2.0,0.5,0.5,33.5,59.0,105.0,,1.0,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,0,1,2024-06-17,79,3.0,4112.666666666667,6169.0,49352.0,31.0,1.0,1.0,0.6666666666666666,0.3333333333333333,Basic,monthly,1.0,9.0,3492.0,0.0,1.0,0.0,3.0,27.0,11923.0,1.0,3.0,0.0,5.0,53.0,20461.0,1.0,5.0,0.0,2.0,0.5,0.5,29.5,55.0,69.5,3.0,0.5,0.0
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,0,1,2024-04-14,62,1.0,15721.0,15721.0,188652.0,79.0,1.0,0.0,1.0,0.0,Enterprise,annual,3.0,31.0,13990.0,2.0,3.0,0.0,4.0,44.0,14380.0,2.0,4.0,0.0,6.0,64.0,18668.0,3.0,6.0,0.0,2.0,1.0,0.0,24.5,39.0,80.0,4.5,0.0,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,0,1,2024-10-13,625,6.0,2476.3333333333335,4577.0,29716.0,23.833333333333332,2.0,0.0,0.8333333333333334,0.3333333333333333,Enterprise,monthly,,,,,,,1.0,6.0,2256.0,0.0,1.0,0.0,3.0,19.0,6849.0,3.0,3.0,0.0,5.0,0.2,0.2,36.0,63.0,89.8,4.5,0.6,0.0
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,False,0,0,2024-12-30,609,11.0,1141.5454545454545,2548.0,13698.545454545454,34.09090909090909,1.0,1.0,0.9090909090909091,0.09090909090909091,Basic,annual,3.0,25.0,9005.0,0.0,3.0,0.0,5.0,46.0,10502.0,0.0,4.0,0.2,7.0,63.0,17699.0,0.0,6.0,0.14285714285714285,4.0,0.0,0.0,53.75,71.0,82.75,3.5,0.5,0.0
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,True,0,1,2024-10-09,21,3.0,519.3333333333334,779.0,6232.0,41.0,0.0,0.0,0.6666666666666666,0.3333333333333333,Basic,monthly,2.0,16.0,2533.0,0.0,2.0,0.5,5.0,41.0,10903.0,2.0,5.0,0.4,8.0,63.0,16061.0,2.0,7.0,0.375,1.0,1.0,0.0,24.0,24.0,5.0,4.0,0.0,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,0,1,2023-11-27,205,3.0,286.0,760.0,3432.0,24.333333333333332,1.0,0.0,0.3333333333333333,0.3333333333333333,Basic,monthly,2.0,20.0,2658.0,0.0,2.0,0.0,8.0,86.0,16836.0,3.0,8.0,0.125,9.0,100.0,17900.0,3.0,8.0,0.1111111111111111,2.0,0.0,0.0,23.0,25.0,114.0,3.5,0.0,0.0
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,False,0,0,2024-12-31,0,6.0,1592.0,8557.0,19104.0,31.5,0.0,0.0,1.0,0.3333333333333333,Pro,monthly,,,,,,,,,,,,,,,,,,,3.0,0.3333333333333333,0.3333333333333333,47.666666666666664,65.0,75.33333333333333,4.333333333333333,0.0,0.0
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,0,1,2024-08-01,223,8.0,3797.0,11940.0,45564.0,26.75,0.0,1.0,0.375,0.0,Enterprise,annual,3.0,30.0,14684.0,0.0,3.0,0.0,4.0,44.0,15748.0,0.0,4.0,0.0,5.0,53.0,18268.0,0.0,5.0,0.0,5.0,0.2,0.6,39.6,65.0,122.0,3.6666666666666665,0.4,0.0
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,0,0,2024-12-29,567,10.0,2140.0,7761.0,25680.0,28.8,1.0,0.0,0.8,0.2,Pro,annual,2.0,22.0,10362.0,0.0,2.0,0.0,3.0,30.0,13026.0,0.0,3.0,0.0,6.0,57.0,19107.0,3.0,5.0,0.0,3.0,0.6666666666666666,0.0,37.333333333333336,59.0,102.33333333333333,4.0,0.3333333333333333,0.0
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,False,0,0,2024-12-21,596,14.0,2222.0,9751.0,26664.0,19.142857142857142,2.0,0.0,0.9285714285714286,0.07142857142857142,Enterprise,annual,2.0,21.0,7257.0,0.0,2.0,0.0,5.0,55.0,19606.0,2.0,5.0,0.2,8.0,95.0,32955.0,5.0,7.0,0.125,3.0,0.0,0.0,13.666666666666666,26.0,87.66666666666667,3.5,0.3333333333333333,0.3333333333333333
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,0,1,2023-11-11,288,5.0,2932.2,6468.0,35186.4,55.8,3.0,0.0,0.8,0.0,Enterprise,monthly,1.0,12.0,3360.0,0.0,1.0,0.0,3.0,34.0,11462.0,1.0,3.0,0.0,5.0,56.0,18188.0,1.0,5.0,0.0,1.0,0.0,0.0,63.0,63.0,143.0,,1.0,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,0,1,2024-12-16,151,9.0,1452.6666666666667,2985.0,17432.0,24.11111111111111,4.0,0.0,0.7777777777777778,0.2222222222222222,Basic,monthly,4.0,57.0,16756.0,4.0,4.0,0.0,7.0,90.0,25996.0,4.0,6.0,0.0,9.0,103.0,31760.0,5.0,8.0,0.1111111111111111,5.0,0.0,0.0,39.6,68.0,130.0,4.333333333333333,0.4,0.0
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,False,1,1,2024-05-05,174,6.0,1061.0,3980.0,12732.0,22.333333333333332,2.0,1.0,0.6666666666666666,0.16666666666666666,Basic,monthly,5.0,43.0,12389.0,2.0,5.0,0.2,6.0,47.0,14161.0,3.0,6.0,0.16666666666666666,7.0,58.0,20662.0,4.0,6.0,0.14285714285714285,1.0,0.0,0.0,12.0,12.0,56.0,4.0,0.0,1.0
A-812c5b,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,False,1,1,2024-05-11,76,1.0,0.0,0.0,0.0,55.0,0.0,0.0,1.0,1.0,Pro,monthly,10.0,100.0,35133.0,7.0,9.0,0.0,14.0,139.0,44379.0,8.0,12.0,0.0,17.0,165.0,52279.0,11.0,14.0,0.058823529411764705,3.0,0.3333333333333333,0.3333333333333333,31.333333333333332,43.0,113.33333333333333,4.0,0.3333333333333333,0.0
A-69b156,Company_396,EdTech,US,2023-11-21,other,Pro,7,False,1,1,2024-12-30,405,9.0,1588.111111111111,5572.0,19057.333333333332,11.555555555555555,0.0,2.0,0.7777777777777778,0.1111111111111111,Basic,monthly,2.0,20.0,6190.0,2.0,2.0,0.0,2.0,20.0,6190.0,2.0,2.0,0.0,2.0,20.0,6190.0,2.0,2.0,0.0,7.0,0.0,0.5714285714285714,32.0,64.0,100.57142857142857,4.0,0.42857142857142855,0.0
A-075038,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,0,1,2024-09-05,482,13.0,1393.1538461538462,5047.0,16717.846153846152,30.615384615384617,1.0,0.0,0.7692307692307693,0.23076923076923078,Enterprise,annual,10.0,99.0,35285.0,4.0,9.0,0.1,11.0,111.0,41585.0,4.0,9.0,0.09090909090909091,14.0,135.0,44695.0,5.0,11.0,0.07142857142857142,1.0,0.0,1.0,50.0,50.0,104.0,3.0,0.0,0.0
A-940b8b,Company_398,HealthTech,DE,2024-03-19,organic,Basic,1,False,0,0,2024-11-11,237,8.0,1205.0,6368.0,14460.0,24.0,1.0,1.0,0.75,0.375,Enterprise,annual,1.0,11.0,4719.0,0.0,1.0,0.0,3.0,30.0,10576.0,3.0,3.0,0.0,5.0,53.0,17274.0,5.0,5.0,0.0,3.0,0.3333333333333333,0.3333333333333333,41.333333333333336,62.0,89.33333333333333,4.0,0.3333333333333333,0.0
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,False,1,1,2024-10-28,136,11.0,5451.0,13731.0,65412.0,69.0,0.0,1.0,0.8181818181818182,0.0,Enterprise,annual,4.0,36.0,13666.0,3.0,4.0,0.0,5.0,44.0,18426.0,3.0,5.0,0.0,7.0,60.0,20778.0,6.0,7.0,0.14285714285714285,4.0,0.0,0.25,45.5,64.0,40.5,4.5,0.0,0.25
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,1,1,2024-12-30,3,8.0,1515.5,5572.0,18186.0,28.0,0.0,0.0,0.875,0.125,Pro,monthly,,,,,,,1.0,7.0,3486.0,0.0,1.0,1.0,3.0,27.0,13522.0,6.0,3.0,0.3333333333333333,8.0,0.125,0.0,29.75,56.0,81.625,3.8333333333333335,0.25,0.125
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,0,1,2024-01-12,296,5.0,1031.8,1393.0,12381.6,20.2,1.0,0.0,0.8,0.0,Pro,annual,4.0,51.0,13108.0,1.0,4.0,0.25,9.0,87.0,20724.0,4.0,9.0,0.2222222222222222,10.0,105.0,27726.0,5.0,10.0,0.2,1.0,1.0,0.0,50.0,50.0,12.0,3.0,0.0,0.0
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,0,1,2024-02-09,276,5.0,4010.4,13532.0,48124.8,33.6,2.0,0.0,1.0,0.0,Basic,annual,2.0,22.0,5568.0,0.0,2.0,0.0,3.0,31.0,10815.0,0.0,3.0,0.0,8.0,75.0,21590.0,3.0,7.0,0.0,4.0,0.25,0.5,40.25,68.0,68.25,3.6666666666666665,0.25,0.25
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,0,0,2024-12-14,57,10.0,13806.0,23283.0,165672.0,117.0,1.0,1.0,0.9,0.0,Enterprise,annual,1.0,5.0,320.0,0.0,1.0,0.0,2.0,13.0,3496.0,1.0,2.0,0.0,2.0,13.0,3496.0,1.0,2.0,0.0,4.0,0.0,0.25,39.25,56.0,76.25,4.0,0.5,0.0
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,0,0,2024-12-16,540,7.0,769.1428571428571,1990.0,9229.714285714286,10.285714285714286,0.0,0.0,0.5714285714285714,0.14285714285714285,Pro,monthly,1.0,11.0,4917.0,0.0,1.0,0.0,2.0,19.0,9501.0,1.0,2.0,0.0,2.0,19.0,9501.0,1.0,2.0,0.0,5.0,0.2,0.2,30.6,65.0,98.4,3.5,0.2,0.0
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,0,1,2024-08-11,11,1.0,114.0,114.0,1368.0,6.0,0.0,0.0,0.0,0.0,Basic,annual,3.0,28.0,3962.0,3.0,3.0,0.3333333333333333,4.0,42.0,11690.0,4.0,4.0,0.25,8.0,83.0,20516.0,4.0,8.0,0.125,2.0,0.0,1.0,16.0,20.0,45.5,4.0,0.5,0.0
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,0,0,2024-12-02,655,5.0,1205.0,4179.0,14460.0,21.2,1.0,0.0,1.0,0.2,Basic,annual,3.0,22.0,8043.0,3.0,3.0,0.0,3.0,22.0,8043.0,3.0,3.0,0.0,3.0,22.0,8043.0,3.0,3.0,0.0,4.0,0.25,0.25,26.25,48.0,120.5,4.0,0.25,0.0
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,0,0,2024-12-02,275,9.0,376.55555555555554,1178.0,4518.666666666667,20.88888888888889,0.0,0.0,0.8888888888888888,0.3333333333333333,Enterprise,monthly,2.0,24.0,10921.0,1.0,1.0,0.0,5.0,55.0,19052.0,3.0,4.0,0.0,5.0,55.0,19052.0,3.0,4.0,0.0,5.0,0.4,0.4,28.8,62.0,96.4,4.0,0.4,0.0
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,0,1,2024-09-22,72,1.0,190.0,190.0,2280.0,10.0,0.0,0.0,1.0,0.0,Basic,monthly,,,,,,,,,,,,,1.0,13.0,7397.0,0.0,1.0,0.0,4.0,0.5,0.25,17.5,21.0,124.75,4.0,0.5,0.25
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,0,1,2024-03-14,188,2.0,597.0,1194.0,7164.0,13.0,0.0,0.0,1.0,0.5,Enterprise,monthly,1.0,7.0,2793.0,0.0,1.0,0.0,5.0,50.0,10858.0,0.0,4.0,0.4,6.0,55.0,12493.0,3.0,5.0,0.3333333333333333,,,,,,,,,
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,0,1,2023-07-12,131,3.0,3916.0,8756.0,46992.0,44.0,0.0,0.0,0.6666666666666666,0.0,Pro,annual,3.0,29.0,7976.0,4.0,3.0,0.0,4.0,37.0,8608.0,4.0,4.0,0.0,5.0,47.0,14238.0,4.0,5.0,0.0,,,,,,,,,
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,0,1,2024-06-27,335,5.0,257.0,722.0,3084.0,13.8,0.0,0.0,0.6,0.2,Basic,monthly,2.0,17.0,8791.0,0.0,2.0,0.0,4.0,46.0,14160.0,0.0,4.0,0.0,4.0,46.0,14160.0,0.0,4.0,0.0,3.0,0.3333333333333333,0.6666666666666666,30.666666666666668,51.0,115.0,4.666666666666667,0.0,0.0
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,0,0,2024-12-20,393,16.0,3255.5625,13731.0,39066.75,42.5,1.0,0.0,1.0,0.125,Enterprise,annual,7.0,58.0,12190.0,1.0,7.0,0.0,8.0,72.0,18000.0,1.0,8.0,0.0,12.0,106.0,25047.0,4.0,12.0,0.0,7.0,0.14285714285714285,0.0,32.857142857142854,63.0,113.42857142857143,4.333333333333333,0.5714285714285714,0.0
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,0,1,2024-11-11,153,14.0,778.5714285714286,2107.0,9342.857142857143,17.857142857142858,0.0,0.0,0.7857142857142857,0.21428571428571427,Pro,annual,5.0,46.0,17772.0,1.0,4.0,0.0,5.0,46.0,17772.0,1.0,4.0,0.0,9.0,88.0,30627.0,4.0,8.0,0.1111111111111111,7.0,0.42857142857142855,0.14285714285714285,45.0,69.0,86.14285714285714,4.4,0.2857142857142857,0.0
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,0,0,2024-11-19,563,10.0,2061.2,9353.0,24734.4,42.7,1.0,0.0,0.9,0.1,Basic,monthly,2.0,20.0,7730.0,0.0,2.0,0.0,2.0,20.0,7730.0,0.0,2.0,0.0,5.0,61.0,10484.0,0.0,5.0,0.0,5.0,0.8,0.2,28.8,53.0,121.0,3.6666666666666665,0.4,0.0
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,1,1,2024-04-26,430,3.0,2861.0,4802.0,34332.0,45.333333333333336,1.0,0.0,0.6666666666666666,0.3333333333333333,Pro,monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,0,1,2024-11-13,428,12.0,4053.9166666666665,9950.0,48647.0,50.25,1.0,0.0,0.8333333333333334,0.16666666666666666,Basic,annual,4.0,34.0,7432.0,3.0,4.0,0.0,9.0,85.0,15321.0,4.0,9.0,0.1111111111111111,10.0,97.0,22149.0,6.0,10.0,0.2,6.0,0.16666666666666666,0.5,43.0,69.0,67.5,3.2,0.16666666666666666,0.0
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,1,1,2024-11-22,371,10.0,2145.0,6169.0,25740.0,21.0,1.0,0.0,0.3,0.0,Basic,monthly,1.0,9.0,4869.0,0.0,1.0,0.0,2.0,26.0,6586.0,0.0,2.0,0.0,6.0,77.0,19965.0,3.0,6.0,0.0,4.0,0.0,0.0,8.0,22.0,123.75,4.333333333333333,0.25,0.0
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,0,1,2024-07-11,79,4.0,1707.75,4577.0,20493.0,23.0,0.0,1.0,0.75,0.25,Pro,annual,2.0,17.0,7509.0,7.0,2.0,0.0,2.0,17.0,7509.0,7.0,2.0,0.0,5.0,43.0,15523.0,8.0,5.0,0.2,5.0,0.0,0.4,55.0,72.0,88.6,4.0,0.4,0.2
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,0,0,2024-12-21,628,7.0,374.57142857142856,1225.0,4494.857142857143,14.857142857142858,2.0,0.0,0.42857142857142855,0.2857142857142857,Pro,monthly,2.0,21.0,6720.0,1.0,2.0,0.0,3.0,32.0,8843.0,2.0,3.0,0.0,5.0,47.0,12583.0,2.0,5.0,0.0,3.0,0.0,0.6666666666666666,16.333333333333332,26.0,131.66666666666666,3.5,0.3333333333333333,0.0
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,0,0,2024-12-30,132,10.0,2132.4,5373.0,25588.8,15.6,1.0,1.0,0.8,0.0,Enterprise,monthly,3.0,38.0,12898.0,1.0,3.0,0.0,4.0,55.0,21143.0,1.0,4.0,0.0,8.0,99.0,39926.0,8.0,8.0,0.125,1.0,0.0,1.0,36.0,36.0,31.0,4.0,0.0,0.0
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,1,1,2024-11-26,84,6.0,705.0,2388.0,8460.0,20.166666666666668,0.0,1.0,0.8333333333333334,0.3333333333333333,Pro,monthly,,,,,,,1.0,12.0,3024.0,0.0,1.0,0.0,4.0,34.0,5483.0,5.0,4.0,0.0,,,,,,,,,
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,0,1,2024-05-24,68,1.0,1791.0,1791.0,21492.0,9.0,0.0,0.0,0.0,0.0,Enterprise,annual,3.0,39.0,12934.0,1.0,3.0,0.3333333333333333,3.0,39.0,12934.0,1.0,3.0,0.3333333333333333,3.0,39.0,12934.0,1.0,3.0,0.3333333333333333,6.0,0.16666666666666666,0.16666666666666666,39.0,60.0,100.83333333333333,4.25,0.3333333333333333,0.0
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,False,0,1,2024-10-09,273,7.0,965.4285714285714,4378.0,11585.142857142857,14.142857142857142,0.0,0.0,0.7142857142857143,0.2857142857142857,Pro,annual,3.0,30.0,7195.0,1.0,3.0,0.3333333333333333,4.0,40.0,9385.0,1.0,4.0,0.25,5.0,49.0,9961.0,1.0,5.0,0.2,5.0,0.2,0.4,54.0,71.0,98.2,4.25,0.2,0.2
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,0,1,2023-12-16,150,2.0,4118.0,6766.0,49416.0,32.0,0.0,0.0,1.0,0.0,Enterprise,monthly,,,,,,,1.0,11.0,561.0,0.0,1.0,0.0,1.0,11.0,561.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,21.0,7.0,4.0,0.0,0.0
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,0,1,2024-10-10,132,10.0,2037.9,15124.0,24454.8,19.9,0.0,1.0,0.6,0.2,Pro,monthly,5.0,55.0,12948.0,2.0,5.0,0.2,8.0,85.0,27366.0,3.0,7.0,0.125,11.0,122.0,40429.0,5.0,8.0,0.09090909090909091,2.0,0.0,0.0,66.0,67.0,79.0,4.0,0.5,0.5
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,0,1,2024-12-17,20,2.0,298.5,597.0,3582.0,5.5,0.0,0.0,1.0,0.5,Enterprise,annual,1.0,12.0,2508.0,4.0,1.0,0.0,1.0,12.0,2508.0,4.0,1.0,0.0,2.0,19.0,5392.0,4.0,2.0,0.0,2.0,0.0,0.5,14.5,17.0,81.5,5.0,0.5,0.0
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,False,1,1,2024-06-01,135,7.0,2790.714285714286,8159.0,33488.57142857143,26.428571428571427,1.0,0.0,0.7142857142857143,0.0,Enterprise,monthly,4.0,45.0,13469.0,3.0,3.0,0.25,10.0,98.0,32931.0,10.0,8.0,0.2,12.0,123.0,38026.0,15.0,9.0,0.16666666666666666,1.0,0.0,1.0,55.0,55.0,29.0,4.0,0.0,0.0
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,1,1,2024-08-11,385,7.0,678.4285714285714,2189.0,8141.142857142857,15.857142857142858,1.0,0.0,0.8571428571428571,0.0,Basic,monthly,1.0,15.0,4515.0,0.0,1.0,0.0,5.0,61.0,19064.0,3.0,5.0,0.0,7.0,80.0,22921.0,4.0,7.0,0.0,2.0,0.0,0.0,62.5,65.0,54.0,5.0,0.5,0.0
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,1,1,2024-06-07,477,7.0,1100.7142857142858,2786.0,13208.57142857143,20.285714285714285,0.0,0.0,0.5714285714285714,0.2857142857142857,Enterprise,monthly,2.0,18.0,5162.0,0.0,2.0,0.0,4.0,42.0,18638.0,5.0,4.0,0.0,5.0,53.0,21421.0,6.0,5.0,0.0,4.0,0.5,0.0,45.5,70.0,133.75,5.0,0.5,0.5
